overlap_55/EH_TK/EH_TK.log:2021-04-03 01:26:58,660 - INFO - All done! Scheme created with 5 regions, 1 gap, 68.84% coverage
overlap_55/ERF_TK/ERF_TK.log:2021-04-03 01:27:02,291 - INFO - All done! Scheme created with 4 regions, 1 gap, 70.1% coverage
overlap_55/ETR1_TK/ETR1_TK.log:2021-04-03 01:27:13,697 - INFO - All done! Scheme created with 14 regions, 6 gaps, 73.52% coverage
overlap_55/FDPS1_TK/FDPS1_TK.log:2021-04-03 01:27:24,338 - INFO - All done! Scheme created with 12 regions, 3 gaps, 86.08% coverage
overlap_55/FDPS2_TK/FDPS2_TK.log:2021-04-03 01:27:33,968 - INFO - All done! Scheme created with 11 regions, 4 gaps, 81.9% coverage
overlap_55/FTC_TK/FTC_TK.log:2021-04-03 01:28:11,116 - INFO - All done! Scheme created with 37 regions, 11 gaps, 88.76% coverage
overlap_55/FT_TK/FT_TK.log:2021-04-03 01:28:24,458 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.89% coverage
overlap_55/GDPS1_TK/GDPS1_TK.log:2021-04-03 01:28:36,425 - INFO - All done! Scheme created with 14 regions, 3 gaps, 88.17% coverage
overlap_55/GGDPS1_TK/GGDPS1_TK.log:2021-04-03 01:28:41,681 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_55/GGDPS2_TK/GGDPS2_TK.log:2021-04-03 01:28:46,892 - INFO - All done! Scheme created with 6 regions, 1 gap, 71.37% coverage
overlap_55/HSCP70-1_TK/HSCP70-1_TK.log:2021-04-03 01:28:53,402 - INFO - All done! Scheme created with 8 regions, 2 gaps, 74.2% coverage
overlap_55/IPDPI2_TK/IPDPI2_TK.log:2021-04-03 01:29:00,246 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.77% coverage
overlap_55/IPPK_TK/IPPK_TK.log:2021-04-03 01:29:03,838 - INFO - All done! Scheme created with 4 regions, 0 gaps, 68.6% coverage
overlap_55/MDPD_TK/MDPD_TK.log:2021-04-03 01:29:11,421 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.77% coverage
overlap_55/MK1_TK/MK1_TK.log:2021-04-03 01:29:21,662 - INFO - All done! Scheme created with 12 regions, 4 gaps, 83.37% coverage
overlap_55/MLL_TK/MLL_TK.log:2021-04-03 01:29:24,706 - INFO - All done! Scheme created with 3 regions, 1 gap, 66.92% coverage
overlap_55/MLP28_TK/MLP28_TK.log:2021-04-03 01:29:27,591 - INFO - All done! Scheme created with 3 regions, 0 gaps, 73.47% coverage
overlap_55/OC1_TK/OC1_TK.log:2021-04-03 01:30:09,001 - INFO - All done! Scheme created with 37 regions, 13 gaps, 86.77% coverage
overlap_55/OC2_TK/OC2_TK.log:2021-04-03 01:30:37,896 - INFO - All done! Scheme created with 32 regions, 10 gaps, 83.22% coverage
overlap_55/OC3_TK/OC3_TK.log:2021-04-03 01:30:54,773 - INFO - All done! Scheme created with 19 regions, 5 gaps, 86.78% coverage
overlap_55/OC4_TK/OC4_TK.log:2021-04-03 01:31:11,578 - INFO - All done! Scheme created with 19 regions, 4 gaps, 89.39% coverage
overlap_55/OC5_TK/OC5_TK.log:2021-04-03 01:31:36,273 - INFO - All done! Scheme created with 28 regions, 10 gaps, 87.99% coverage
overlap_55/OC6_TK/OC6_TK.log:2021-04-03 01:32:01,352 - INFO - All done! Scheme created with 27 regions, 11 gaps, 85.02% coverage
overlap_55/PCK_TK/PCK_TK.log:2021-04-03 01:32:05,267 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.85% coverage
overlap_55/PEC2_TK/PEC2_TK.log:2021-04-03 01:32:12,023 - INFO - All done! Scheme created with 8 regions, 3 gaps, 77.19% coverage
overlap_55/PIRL_TK/PIRL_TK.log:2021-04-03 01:32:19,577 - INFO - All done! Scheme created with 9 regions, 3 gaps, 75.39% coverage
overlap_55/PK1_TK/PK1_TK.log:2021-04-03 01:32:23,296 - INFO - All done! Scheme created with 4 regions, 1 gap, 50.27% coverage
overlap_55/PMEI_TK/PMEI_TK.log:2021-04-03 01:32:31,423 - INFO - All done! Scheme created with 10 regions, 4 gaps, 75.97% coverage
overlap_55/PMIP1B_TK/PMIP1B_TK.log:2021-04-03 01:32:36,645 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.32% coverage
overlap_55/PP2A-3_TK/PP2A-3_TK.log:2021-04-03 01:32:49,764 - INFO - All done! Scheme created with 15 regions, 6 gaps, 81.39% coverage
overlap_55/PPMK1_TK/PPMK1_TK.log:2021-04-03 01:32:58,460 - INFO - All done! Scheme created with 10 regions, 0 gaps, 84.4% coverage
overlap_55/PPMK2_TK/PPMK2_TK.log:2021-04-03 01:33:08,742 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.12% coverage
overlap_55/PPO_TK/PPO_TK.log:2021-04-03 01:33:15,758 - INFO - All done! Scheme created with 8 regions, 2 gaps, 75.5% coverage
overlap_55/PTRP1_TK/PTRP1_TK.log:2021-04-03 01:33:19,340 - INFO - All done! Scheme created with 4 regions, 1 gap, 59.62% coverage
overlap_55/PUCP7_TK/PUCP7_TK.log:2021-04-03 01:33:30,805 - INFO - All done! Scheme created with 7 regions, 0 gaps, 85.4% coverage
overlap_55/RBP45A_TK/RBP45A_TK.log:2021-04-03 01:33:41,474 - INFO - All done! Scheme created with 13 regions, 3 gaps, 81.65% coverage
overlap_55/REF_TK/REF_TK.log:2021-04-03 01:33:46,728 - INFO - All done! Scheme created with 6 regions, 1 gap, 73.54% coverage
overlap_55/SAS1_TK/SAS1_TK.log:2021-04-03 01:33:50,338 - INFO - All done! Scheme created with 4 regions, 1 gap, 56.39% coverage
overlap_55/SOC1_TK/SOC1_TK.log:2021-04-03 01:34:08,025 - INFO - All done! Scheme created with 17 regions, 7 gaps, 87.96% coverage
overlap_55/SQE1_TK/SQE1_TK.log:2021-04-03 01:34:20,049 - INFO - All done! Scheme created with 14 regions, 3 gaps, 81.17% coverage
overlap_55/SQE2_TK/SQE2_TK.log:2021-04-03 01:34:31,072 - INFO - All done! Scheme created with 13 regions, 5 gaps, 89.38% coverage
overlap_55/SQE3_TK/SQE3_TK.log:2021-04-03 01:34:42,035 - INFO - All done! Scheme created with 13 regions, 4 gaps, 87.83% coverage
overlap_55/SQE4_TK/SQE4_TK.log:2021-04-03 01:34:52,273 - INFO - All done! Scheme created with 12 regions, 5 gaps, 74.97% coverage
overlap_55/SQS1_TK/SQS1_TK.log:2021-04-03 01:35:05,967 - INFO - All done! Scheme created with 16 regions, 3 gaps, 88.1% coverage
overlap_55/SQS2_TK/SQS2_TK.log:2021-04-03 01:35:18,125 - INFO - All done! Scheme created with 14 regions, 2 gaps, 88.8% coverage
overlap_55/SRPP3_TK/SRPP3_TK.log:2021-04-03 01:35:22,768 - INFO - All done! Scheme created with 5 regions, 1 gap, 73.15% coverage
overlap_55/SRPP4_TK/SRPP4_TK.log:2021-04-03 01:35:31,563 - INFO - All done! Scheme created with 10 regions, 4 gaps, 84.08% coverage
overlap_55/SRPP5_TK/SRPP5_TK.log:2021-04-03 01:35:34,484 - INFO - All done! Scheme created with 3 regions, 0 gaps, 65.88% coverage
overlap_55/SRPP6_TK/SRPP6_TK.log:2021-04-03 01:35:38,049 - INFO - All done! Scheme created with 4 regions, 1 gap, 61.05% coverage
overlap_55/SRRP1_TK/SRRP1_TK.log:2021-04-03 01:35:40,259 - INFO - All done! Scheme created with 2 regions, 0 gaps, 65.22% coverage
overlap_55/SRRP2_TK/SRRP2_TK.log:2021-04-03 01:35:45,537 - INFO - All done! Scheme created with 6 regions, 2 gaps, 77.49% coverage
overlap_55/STKWNK_TK/STKWNK_TK.log:2021-04-03 01:35:47,583 - INFO - All done! Scheme created with 2 regions, 0 gaps, 41.74% coverage
overlap_55/SYP124_TK/SYP124_TK.log:2021-04-03 01:35:51,158 - INFO - All done! Scheme created with 4 regions, 0 gaps, 62.41% coverage
overlap_55/TCTP1_TK/TCTP1_TK.log:2021-04-03 01:35:53,379 - INFO - All done! Scheme created with 2 regions, 0 gaps, 43.38% coverage
overlap_55/TCTP2_TK/TCTP2_TK.log:2021-04-03 01:35:56,301 - INFO - All done! Scheme created with 3 regions, 1 gap, 58.99% coverage
overlap_55/TLP_TK/TLP_TK.log:2021-04-03 01:35:59,220 - INFO - All done! Scheme created with 3 regions, 1 gap, 60.08% coverage
overlap_55/UCE9_TK/UCE9_TK.log:2021-04-03 01:36:02,224 - INFO - All done! Scheme created with 3 regions, 1 gap, 62.55% coverage
overlap_55/VPE_TK/VPE_TK.log:2021-04-03 01:36:24,534 - INFO - All done! Scheme created with 19 regions, 7 gaps, 82.77% coverage
overlap_55/cluster_4H3M2EDPR_TK/cluster_4H3M2EDPR_TK.log:2021-04-03 01:25:11,193 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_55/cluster_CPT_TK/cluster_CPT_TK.log:2021-04-03 01:25:15,085 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_55/cluster_GGDPS_TK/cluster_GGDPS_TK.log:2021-04-03 01:25:20,282 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_55/e4H3M2EDPS1_TK/e4H3M2EDPS1_TK.log:2021-04-03 01:26:41,015 - INFO - All done! Scheme created with 16 regions, 7 gaps, 80.63% coverage
overlap_60/1DDX5PR1_TK/1DDX5PR1_TK.log:2021-04-03 01:36:34,982 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.54% coverage
overlap_60/1DDX5PS1_TK/1DDX5PS1_TK.log:2021-04-03 01:36:50,003 - INFO - All done! Scheme created with 18 regions, 8 gaps, 83.28% coverage
overlap_60/1DDX5PS2_TK/1DDX5PS2_TK.log:2021-04-03 01:37:07,301 - INFO - All done! Scheme created with 20 regions, 9 gaps, 89.66% coverage
overlap_60/1DDX5PS3_TK/1DDX5PS3_TK.log:2021-04-03 01:37:19,153 - INFO - All done! Scheme created with 14 regions, 6 gaps, 72.99% coverage
overlap_60/1_FEH_TK/1_FEH_TK.log:2021-04-03 01:37:31,254 - INFO - All done! Scheme created with 14 regions, 6 gaps, 78.17% coverage
overlap_60/1_FFT_TK/1_FFT_TK.log:2021-04-03 01:37:45,779 - INFO - All done! Scheme created with 17 regions, 8 gaps, 81.49% coverage
overlap_60/1_SST_TK/1_SST_TK.log:2021-04-03 01:38:05,557 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.93% coverage
overlap_60/2cMDE24CS1_TK/2cMDE24CS1_TK.log:2021-04-03 01:38:11,111 - INFO - All done! Scheme created with 6 regions, 2 gaps, 75.06% coverage
overlap_60/2cMDE4PCT1_TK/2cMDE4PCT1_TK.log:2021-04-03 01:38:23,142 - INFO - All done! Scheme created with 11 regions, 1 gap, 85.13% coverage
overlap_60/3H3MC1_TK/3H3MC1_TK.log:2021-04-03 01:38:29,981 - INFO - All done! Scheme created with 8 regions, 3 gaps, 78.69% coverage
overlap_60/3H3MCR1_TK/3H3MCR1_TK.log:2021-04-03 01:38:36,728 - INFO - All done! Scheme created with 8 regions, 1 gap, 83.29% coverage
overlap_60/3H3MCR2_TK/3H3MCR2_TK.log:2021-04-03 01:38:43,564 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.69% coverage
overlap_60/3H3MCR3_TK/3H3MCR3_TK.log:2021-04-03 01:38:50,131 - INFO - All done! Scheme created with 8 regions, 2 gaps, 89.6% coverage
overlap_60/3H3MCR4_TK/3H3MCR4_TK.log:2021-04-03 01:38:55,142 - INFO - All done! Scheme created with 6 regions, 2 gaps, 62.05% coverage
overlap_60/3H3MCR5_TK/3H3MCR5_TK.log:2021-04-03 01:39:00,361 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.07% coverage
overlap_60/3H3MCS1_TK/3H3MCS1_TK.log:2021-04-03 01:39:08,069 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.73% coverage
overlap_60/4C5DP2CMDEK1_TK/4C5DP2CMDEK1_TK.log:2021-04-03 01:39:19,139 - INFO - All done! Scheme created with 13 regions, 4 gaps, 86.11% coverage
overlap_60/4H3M2EDPR1_TK/4H3M2EDPR1_TK.log:2021-04-03 01:39:28,727 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_60/4H3M2EDPR2_TK/4H3M2EDPR2_TK.log:2021-04-03 01:39:32,700 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.8% coverage
overlap_60/4H3M2EDPR3_TK/4H3M2EDPR3_TK.log:2021-04-03 01:39:42,218 - INFO - All done! Scheme created with 11 regions, 4 gaps, 72.94% coverage
overlap_60/A20AN1_TK/A20AN1_TK.log:2021-04-03 01:39:44,400 - INFO - All done! Scheme created with 2 regions, 0 gaps, 42.31% coverage
overlap_60/ACC1_TK/ACC1_TK.log:2021-04-03 01:39:51,150 - INFO - All done! Scheme created with 8 regions, 3 gaps, 63.16% coverage
overlap_60/ACC2_TK/ACC2_TK.log:2021-04-03 01:40:00,696 - INFO - All done! Scheme created with 11 regions, 5 gaps, 80.07% coverage
overlap_60/ACC3_TK/ACC3_TK.log:2021-04-03 01:40:17,328 - INFO - All done! Scheme created with 19 regions, 6 gaps, 88.41% coverage
overlap_60/ACT1_TK/ACT1_TK.log:2021-04-03 01:40:22,566 - INFO - All done! Scheme created with 6 regions, 2 gaps, 70.55% coverage
overlap_60/ADPATC2_TK/ADPATC2_TK.log:2021-04-03 01:40:27,697 - INFO - All done! Scheme created with 6 regions, 1 gap, 66.93% coverage
overlap_60/ALS_TK/ALS_TK.log:2021-04-03 01:41:19,049 - INFO - All done! Scheme created with 58 regions, 22 gaps, 88.83% coverage
overlap_60/ARFA1F2_TK/ARFA1F2_TK.log:2021-04-03 01:41:25,491 - INFO - All done! Scheme created with 5 regions, 2 gaps, 71.01% coverage
overlap_60/C72_TK/C72_TK.log:2021-04-03 01:41:27,550 - INFO - All done! Scheme created with 2 regions, 0 gaps, 49.05% coverage
overlap_60/CASP1_TK/CASP1_TK.log:2021-04-03 01:41:31,976 - INFO - All done! Scheme created with 5 regions, 0 gaps, 72.68% coverage
overlap_60/CCT1_TK/CCT1_TK.log:2021-04-03 01:41:35,668 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.13% coverage
overlap_60/CDPK13_TK/CDPK13_TK.log:2021-04-03 01:41:44,125 - INFO - All done! Scheme created with 10 regions, 1 gap, 83.5% coverage
overlap_60/CO_TK/CO_TK.log:2021-04-03 01:42:10,015 - INFO - All done! Scheme created with 7 regions, 3 gaps, 79.31% coverage
overlap_60/CPIP_TK/CPIP_TK.log:2021-04-03 01:42:15,424 - INFO - All done! Scheme created with 6 regions, 2 gaps, 63.22% coverage
overlap_60/CPT1_1_TK/CPT1_1_TK.log:2021-04-03 01:42:19,089 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_60/CPT2_TK/CPT2_TK.log:2021-04-03 01:42:22,631 - INFO - All done! Scheme created with 4 regions, 1 gap, 65.71% coverage
overlap_60/CPT3_TK/CPT3_TK.log:2021-04-03 01:42:26,402 - INFO - All done! Scheme created with 4 regions, 1 gap, 54.28% coverage
overlap_60/CYP716A263_TK/CYP716A263_TK.log:2021-04-03 01:42:35,039 - INFO - All done! Scheme created with 10 regions, 4 gaps, 79.4% coverage
overlap_60/CYP716D60_TK/CYP716D60_TK.log:2021-04-03 01:42:49,243 - INFO - All done! Scheme created with 13 regions, 4 gaps, 84.99% coverage
overlap_60/DHDDS_TK/DHDDS_TK.log:2021-04-03 01:42:52,956 - INFO - All done! Scheme created with 4 regions, 1 gap, 69.65% coverage
overlap_60/DOG_1_TK/DOG_1_TK.log:2021-04-03 01:43:06,619 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.91% coverage
overlap_60/DREB_TK/DREB_TK.log:2021-04-03 01:43:10,899 - INFO - All done! Scheme created with 5 regions, 2 gaps, 76.74% coverage
overlap_60/DnaJP2_TK/DnaJP2_TK.log:2021-04-03 01:43:01,390 - INFO - All done! Scheme created with 10 regions, 3 gaps, 83.09% coverage
overlap_60/EG_TK/EG_TK.log:2021-04-03 01:43:36,956 - INFO - All done! Scheme created with 15 regions, 3 gaps, 85.86% coverage
overlap_60/EH_TK/EH_TK.log:2021-04-03 01:43:41,423 - INFO - All done! Scheme created with 5 regions, 1 gap, 68.84% coverage
overlap_60/ERF_TK/ERF_TK.log:2021-04-03 01:43:45,021 - INFO - All done! Scheme created with 4 regions, 1 gap, 70.1% coverage
overlap_60/ETR1_TK/ETR1_TK.log:2021-04-03 01:43:56,443 - INFO - All done! Scheme created with 14 regions, 6 gaps, 73.52% coverage
overlap_60/FDPS1_TK/FDPS1_TK.log:2021-04-03 01:44:06,875 - INFO - All done! Scheme created with 12 regions, 3 gaps, 86.08% coverage
overlap_60/FDPS2_TK/FDPS2_TK.log:2021-04-03 01:44:16,334 - INFO - All done! Scheme created with 11 regions, 4 gaps, 81.9% coverage
overlap_60/FTC_TK/FTC_TK.log:2021-04-03 01:44:53,106 - INFO - All done! Scheme created with 37 regions, 11 gaps, 88.76% coverage
overlap_60/FT_TK/FT_TK.log:2021-04-03 01:45:06,289 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.89% coverage
overlap_60/GDPS1_TK/GDPS1_TK.log:2021-04-03 01:45:18,316 - INFO - All done! Scheme created with 14 regions, 3 gaps, 88.17% coverage
overlap_60/GGDPS1_TK/GGDPS1_TK.log:2021-04-03 01:45:23,585 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_60/GGDPS2_TK/GGDPS2_TK.log:2021-04-03 01:45:28,882 - INFO - All done! Scheme created with 6 regions, 1 gap, 71.37% coverage
overlap_60/HSCP70-1_TK/HSCP70-1_TK.log:2021-04-03 01:45:35,489 - INFO - All done! Scheme created with 8 regions, 2 gaps, 74.2% coverage
overlap_60/IPDPI2_TK/IPDPI2_TK.log:2021-04-03 01:45:42,351 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.77% coverage
overlap_60/IPPK_TK/IPPK_TK.log:2021-04-03 01:45:46,007 - INFO - All done! Scheme created with 4 regions, 0 gaps, 68.6% coverage
overlap_60/MDPD_TK/MDPD_TK.log:2021-04-03 01:45:53,636 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.77% coverage
overlap_60/MK1_TK/MK1_TK.log:2021-04-03 01:46:03,972 - INFO - All done! Scheme created with 12 regions, 4 gaps, 83.37% coverage
overlap_60/MLL_TK/MLL_TK.log:2021-04-03 01:46:07,061 - INFO - All done! Scheme created with 3 regions, 1 gap, 66.92% coverage
overlap_60/MLP28_TK/MLP28_TK.log:2021-04-03 01:46:10,269 - INFO - All done! Scheme created with 3 regions, 0 gaps, 73.47% coverage
overlap_60/OC1_TK/OC1_TK.log:2021-04-03 01:46:51,666 - INFO - All done! Scheme created with 37 regions, 13 gaps, 86.77% coverage
overlap_60/OC2_TK/OC2_TK.log:2021-04-03 01:47:20,547 - INFO - All done! Scheme created with 32 regions, 10 gaps, 83.22% coverage
overlap_60/OC3_TK/OC3_TK.log:2021-04-03 01:47:37,415 - INFO - All done! Scheme created with 19 regions, 5 gaps, 86.78% coverage
overlap_60/OC4_TK/OC4_TK.log:2021-04-03 01:47:54,005 - INFO - All done! Scheme created with 19 regions, 4 gaps, 89.39% coverage
overlap_60/OC5_TK/OC5_TK.log:2021-04-03 01:48:18,762 - INFO - All done! Scheme created with 28 regions, 10 gaps, 87.99% coverage
overlap_60/OC6_TK/OC6_TK.log:2021-04-03 01:48:43,783 - INFO - All done! Scheme created with 27 regions, 11 gaps, 85.02% coverage
overlap_60/PCK_TK/PCK_TK.log:2021-04-03 01:48:47,683 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.85% coverage
overlap_60/PEC2_TK/PEC2_TK.log:2021-04-03 01:48:54,447 - INFO - All done! Scheme created with 8 regions, 3 gaps, 77.19% coverage
overlap_60/PIRL_TK/PIRL_TK.log:2021-04-03 01:49:02,048 - INFO - All done! Scheme created with 9 regions, 3 gaps, 75.39% coverage
overlap_60/PK1_TK/PK1_TK.log:2021-04-03 01:49:05,734 - INFO - All done! Scheme created with 4 regions, 1 gap, 50.27% coverage
overlap_60/PMEI_TK/PMEI_TK.log:2021-04-03 01:49:13,968 - INFO - All done! Scheme created with 10 regions, 4 gaps, 75.97% coverage
overlap_60/PMIP1B_TK/PMIP1B_TK.log:2021-04-03 01:49:19,225 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.32% coverage
overlap_60/PP2A-3_TK/PP2A-3_TK.log:2021-04-03 01:49:32,407 - INFO - All done! Scheme created with 15 regions, 6 gaps, 81.39% coverage
overlap_60/PPMK1_TK/PPMK1_TK.log:2021-04-03 01:49:41,102 - INFO - All done! Scheme created with 10 regions, 0 gaps, 84.4% coverage
overlap_60/PPMK2_TK/PPMK2_TK.log:2021-04-03 01:49:51,385 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.12% coverage
overlap_60/PPO_TK/PPO_TK.log:2021-04-03 01:49:58,283 - INFO - All done! Scheme created with 8 regions, 2 gaps, 75.5% coverage
overlap_60/PTRP1_TK/PTRP1_TK.log:2021-04-03 01:50:01,854 - INFO - All done! Scheme created with 4 regions, 1 gap, 59.62% coverage
overlap_60/PUCP7_TK/PUCP7_TK.log:2021-04-03 01:50:14,484 - INFO - All done! Scheme created with 7 regions, 0 gaps, 85.4% coverage
overlap_60/RBP45A_TK/RBP45A_TK.log:2021-04-03 01:50:25,165 - INFO - All done! Scheme created with 13 regions, 3 gaps, 81.65% coverage
overlap_60/REF_TK/REF_TK.log:2021-04-03 01:50:30,427 - INFO - All done! Scheme created with 6 regions, 1 gap, 73.54% coverage
overlap_60/SAS1_TK/SAS1_TK.log:2021-04-03 01:50:34,050 - INFO - All done! Scheme created with 4 regions, 1 gap, 56.39% coverage
overlap_60/SOC1_TK/SOC1_TK.log:2021-04-03 01:50:51,753 - INFO - All done! Scheme created with 17 regions, 7 gaps, 87.96% coverage
overlap_60/SQE1_TK/SQE1_TK.log:2021-04-03 01:51:03,748 - INFO - All done! Scheme created with 14 regions, 3 gaps, 81.17% coverage
overlap_60/SQE2_TK/SQE2_TK.log:2021-04-03 01:51:14,636 - INFO - All done! Scheme created with 13 regions, 5 gaps, 89.38% coverage
overlap_60/SQE3_TK/SQE3_TK.log:2021-04-03 01:51:25,521 - INFO - All done! Scheme created with 13 regions, 4 gaps, 87.83% coverage
overlap_60/SQE4_TK/SQE4_TK.log:2021-04-03 01:51:35,798 - INFO - All done! Scheme created with 12 regions, 5 gaps, 74.97% coverage
overlap_60/SQS1_TK/SQS1_TK.log:2021-04-03 01:51:49,366 - INFO - All done! Scheme created with 16 regions, 3 gaps, 88.1% coverage
overlap_60/SQS2_TK/SQS2_TK.log:2021-04-03 01:52:01,280 - INFO - All done! Scheme created with 14 regions, 2 gaps, 88.8% coverage
overlap_60/SRPP3_TK/SRPP3_TK.log:2021-04-03 01:52:05,868 - INFO - All done! Scheme created with 5 regions, 1 gap, 73.15% coverage
overlap_60/SRPP4_TK/SRPP4_TK.log:2021-04-03 01:52:14,433 - INFO - All done! Scheme created with 10 regions, 4 gaps, 84.08% coverage
overlap_60/SRPP5_TK/SRPP5_TK.log:2021-04-03 01:52:17,300 - INFO - All done! Scheme created with 3 regions, 0 gaps, 65.88% coverage
overlap_60/SRPP6_TK/SRPP6_TK.log:2021-04-03 01:52:20,805 - INFO - All done! Scheme created with 4 regions, 1 gap, 61.05% coverage
overlap_60/SRRP1_TK/SRRP1_TK.log:2021-04-03 01:52:22,982 - INFO - All done! Scheme created with 2 regions, 0 gaps, 65.22% coverage
overlap_60/SRRP2_TK/SRRP2_TK.log:2021-04-03 01:52:28,137 - INFO - All done! Scheme created with 6 regions, 2 gaps, 77.49% coverage
overlap_60/STKWNK_TK/STKWNK_TK.log:2021-04-03 01:52:30,190 - INFO - All done! Scheme created with 2 regions, 0 gaps, 41.74% coverage
overlap_60/SYP124_TK/SYP124_TK.log:2021-04-03 01:52:33,708 - INFO - All done! Scheme created with 4 regions, 0 gaps, 62.41% coverage
overlap_60/TCTP1_TK/TCTP1_TK.log:2021-04-03 01:52:35,928 - INFO - All done! Scheme created with 2 regions, 0 gaps, 43.38% coverage
overlap_60/TCTP2_TK/TCTP2_TK.log:2021-04-03 01:52:38,791 - INFO - All done! Scheme created with 3 regions, 1 gap, 58.99% coverage
overlap_60/TLP_TK/TLP_TK.log:2021-04-03 01:52:41,670 - INFO - All done! Scheme created with 3 regions, 1 gap, 60.08% coverage
overlap_60/UCE9_TK/UCE9_TK.log:2021-04-03 01:52:44,624 - INFO - All done! Scheme created with 3 regions, 1 gap, 62.55% coverage
overlap_60/VPE_TK/VPE_TK.log:2021-04-03 01:53:06,852 - INFO - All done! Scheme created with 19 regions, 7 gaps, 82.77% coverage
overlap_60/cluster_4H3M2EDPR_TK/cluster_4H3M2EDPR_TK.log:2021-04-03 01:41:55,005 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_60/cluster_CPT_TK/cluster_CPT_TK.log:2021-04-03 01:41:58,839 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_60/cluster_GGDPS_TK/cluster_GGDPS_TK.log:2021-04-03 01:42:04,037 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_60/e4H3M2EDPS1_TK/e4H3M2EDPS1_TK.log:2021-04-03 01:43:24,442 - INFO - All done! Scheme created with 16 regions, 7 gaps, 80.63% coverage
overlap_65/1DDX5PR1_TK/1DDX5PR1_TK.log:2021-04-03 01:53:17,099 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.54% coverage
overlap_65/1DDX5PS1_TK/1DDX5PS1_TK.log:2021-04-03 01:53:32,110 - INFO - All done! Scheme created with 18 regions, 8 gaps, 83.28% coverage
overlap_65/1DDX5PS2_TK/1DDX5PS2_TK.log:2021-04-03 01:53:49,251 - INFO - All done! Scheme created with 20 regions, 9 gaps, 89.66% coverage
overlap_65/1DDX5PS3_TK/1DDX5PS3_TK.log:2021-04-03 01:54:01,033 - INFO - All done! Scheme created with 14 regions, 6 gaps, 72.99% coverage
overlap_65/1_FEH_TK/1_FEH_TK.log:2021-04-03 01:54:13,008 - INFO - All done! Scheme created with 14 regions, 6 gaps, 78.17% coverage
overlap_65/1_FFT_TK/1_FFT_TK.log:2021-04-03 01:54:27,504 - INFO - All done! Scheme created with 17 regions, 8 gaps, 81.49% coverage
overlap_65/1_SST_TK/1_SST_TK.log:2021-04-03 01:54:47,075 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.93% coverage
overlap_65/2cMDE24CS1_TK/2cMDE24CS1_TK.log:2021-04-03 01:54:52,586 - INFO - All done! Scheme created with 6 regions, 2 gaps, 75.06% coverage
overlap_65/2cMDE4PCT1_TK/2cMDE4PCT1_TK.log:2021-04-03 01:55:04,583 - INFO - All done! Scheme created with 11 regions, 1 gap, 85.13% coverage
overlap_65/3H3MC1_TK/3H3MC1_TK.log:2021-04-03 01:55:11,328 - INFO - All done! Scheme created with 8 regions, 3 gaps, 78.69% coverage
overlap_65/3H3MCR1_TK/3H3MCR1_TK.log:2021-04-03 01:55:18,065 - INFO - All done! Scheme created with 8 regions, 1 gap, 83.29% coverage
overlap_65/3H3MCR2_TK/3H3MCR2_TK.log:2021-04-03 01:55:24,764 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.69% coverage
overlap_65/3H3MCR3_TK/3H3MCR3_TK.log:2021-04-03 01:55:31,305 - INFO - All done! Scheme created with 8 regions, 2 gaps, 89.6% coverage
overlap_65/3H3MCR4_TK/3H3MCR4_TK.log:2021-04-03 01:55:36,274 - INFO - All done! Scheme created with 6 regions, 2 gaps, 62.05% coverage
